onset	duration	trial_type	word	word_index	sentence_id	position_in_sentence	segment	is_lexical	log_freq	log_freq_prev	log_freq_next	word_length	sound_power	ngram_surprisal	rnn_surprisal	cfg_surprisal
236.806000	0.241665	word	come	525	22	8	3	1.000000	12.350000	12.620000	16.350000	0.241665	0.001767	6.966083	6.034529	2.857312
237.080000	0.137786	word	to	526	22	9	3	0.000000	16.350000	12.350000	14.270000	0.137786	0.000000	5.059164	4.660081	3.994018
237.248000	0.113631	word	an	527	22	10	3	0.000000	14.270000	16.350000	12.330000	0.113631	0.000000	4.966083	3.378089	4.761828
237.394000	0.300955	word	end	528	22	11	3	1.000000	12.330000	14.270000	15.790000	0.300955	0.000000	0.738408	1.266481	4.308451
238.612000	0.144732	word	I	529	22	12	3	0.000000	15.790000	12.330000	10.860000	0.144732	0.009579	2.088240	2.176887	0.720338
238.788000	0.403108	word	wonder	530	22	13	3	0.000000	10.860000	15.790000	13.520000	0.403108	0.016832	1.628449	2.099087	2.272201
239.222000	0.262047	word	how	531	22	14	3	0.000000	13.520000	10.860000	13.070000	0.262047	0.015379	6.335349	6.708680	6.913272
239.516000	0.190011	word	many	532	22	15	3	1.000000	13.070000	13.520000	10.480000	0.190011	0.021055	3.644155	4.927158	3.761298
239.738000	0.484087	word	miles	533	22	16	3	1.000000	10.480000	13.070000	15.790000	0.484087	0.014889	3.891606	3.630596	4.525767
240.252000	0.079406	word	I	534	22	17	3	0.000000	15.790000	10.480000	14.920000	0.079406	0.001499	3.726340	3.650455	2.927362
240.364000	0.048744	word	ve	535	22	18	3	0.000000	14.920000	15.790000	9.870000	0.048744	0.000062	1.548932	2.440251	2.607356
240.444000	0.375688	word	fallen	536	22	19	3	1.000000	9.870000	14.920000	14.400000	0.375688	0.005277	3.598379	4.412406	3.779095
240.850000	0.184125	word	by	537	22	20	3	0.000000	14.400000	9.870000	14.990000	0.184125	0.005890	2.808800	2.565777	4.257057
241.066000	0.290744	word	this	538	22	21	3	0.000000	14.990000	14.400000	13.580000	0.290744	0.001104	1.393761	1.239252	4.417867
241.388000	0.374445	word	time	539	22	22	3	1.000000	13.580000	14.990000	13.100000	0.374445	0.000005	0.824340	0.847652	4.744358
241.868000	0.160179	word	she	540	22	23	3	0.000000	13.100000	13.580000	12.770000	0.160179	0.016164	2.088240	2.224400	0.720338
242.060000	0.243988	word	said	541	22	24	3	1.000000	12.770000	13.100000	7.150000	0.243988	0.013857	1.762466	1.300345	1.357621
242.336000	0.411607	word	aloud	542	22	25	3	1.000000	7.150000	12.770000	15.790000	0.411607	0.003454	2.449772	2.116897	5.135874
250.242000	0.321896	word	must	544	23	1	4	0.000000	12.630000	15.790000	14.950000	0.321896	0.000000	2.392818	2.786129	3.988893
250.532000	0.182364	word	be	545	23	2	4	0.000000	14.950000	12.630000	11.990000	0.182364	0.000000	0.778504	0.701419	4.316376
250.684000	0.316266	word	getting	546	23	3	4	1.000000	11.990000	14.950000	10.710000	0.316266	0.000000	4.741687	5.155569	5.445583
250.970000	0.447396	word	somewhere	547	23	4	4	0.000000	10.710000	11.990000	11.270000	0.447396	0.000000	4.228648	3.637296	4.533473
251.386000	0.260842	word	near	548	23	5	4	0.000000	11.270000	10.710000	16.960000	0.260842	0.000000	1.952533	2.601070	2.982296
251.616000	0.102691	word	the	549	23	6	4	0.000000	16.960000	11.270000	11.380000	0.102691	0.000000	1.574909	1.417107	4.168720
251.688000	0.437929	word	center	550	23	7	4	1.000000	11.380000	16.960000	16.210000	0.437929	0.000000	0.824340	0.779198	4.657458
252.094000	0.126636	word	of	551	23	8	4	0.000000	16.210000	11.380000	16.960000	0.126636	0.000000	1.877723	2.093525	2.122767
252.190000	0.168478	word	the	552	23	9	4	0.000000	16.960000	16.210000	11.030000	0.168478	0.000000	1.551038	1.539937	4.860255
252.328000	0.288332	word	earth	553	23	10	4	1.000000	11.030000	16.960000	13.870000	0.288332	0.000000	0.824340	0.839520	4.255688
252.968000	0.258337	word	Let	554	24	1	4	1.000000	13.870000	11.030000	14.080000	0.258337	0.000000	3.519682	3.555955	2.841725
253.196000	0.150581	word	me	555	24	2	4	0.000000	14.080000	13.870000	13.270000	0.150581	0.000000	2.196994	2.298576	2.386057
253.316000	0.366093	word	see	556	24	3	4	1.000000	13.270000	14.080000	15.480000	0.366093	0.000000	4.165631	2.593456	2.859884
253.652000	0.213434	word	that	557	24	4	4	0.000000	15.480000	13.270000	14.060000	0.213434	0.000000	3.598379	3.511340	5.032987
253.834000	0.195484	word	would	558	24	5	4	0.000000	14.060000	15.480000	14.950000	0.195484	0.000000	6.673886	9.037092	4.081972
253.998000	0.507575	word	be	559	24	6	4	0.000000	14.950000	14.060000	11.350000	0.507575	0.000000	0.323371	1.177115	3.754355
254.476000	0.476038	word	four	560	24	7	4	1.000000	11.350000	14.950000	9.700000	0.476038	0.000000	6.995084	6.508631	4.798362
254.920000	0.413983	word	thousand	561	24	8	4	1.000000	9.700000	11.350000	10.480000	0.413983	0.000000	4.518619	6.773540	5.769444
255.304000	0.473848	word	miles	562	24	9	4	1.000000	10.480000	9.700000	12.590000	0.473848	0.000000	2.059177	3.783496	5.428076
255.746000	0.390037	word	down	563	24	10	4	0.000000	12.590000	10.480000	15.790000	0.390037	0.000000	2.908335	3.753552	3.071785
256.106000	0.114664	word	I	564	24	11	4	0.000000	15.790000	12.590000	13.390000	0.114664	0.000000	3.438461	3.910230	2.604779
256.190000	0.449901	word	think	565	24	12	4	1.000000	13.390000	15.790000	15.420000	0.449901	0.000000	2.179779	2.275647	2.407085
257.016000	0.111530	word	for	566	24	13	4	0.000000	15.420000	13.390000	15.430000	0.111530	0.000000	4.276451	3.721304	3.017422
257.096000	0.166130	word	you	567	24	14	4	0.000000	15.430000	15.420000	13.270000	0.166130	0.000000	1.723908	1.866310	2.123383
257.232000	0.341705	word	see	568	24	15	4	1.000000	13.270000	15.430000	8.650000	0.341705	0.000000	3.214437	2.969958	2.508379
257.542000	0.425956	word	Alice	569	24	16	4	1.000000	8.650000	13.270000	13.530000	0.425956	0.000000	5.112946	4.928637	3.427080
257.938000	0.186500	word	had	570	24	17	4	0.000000	13.530000	8.650000	8.860000	0.186500	0.000000	3.813607	2.393854	1.417333
258.094000	0.246364	word	learnt	571	24	18	4	1.000000	8.860000	13.530000	12.050000	0.246364	0.000000	4.553666	4.644338	4.183641
258.308000	0.425957	word	several	572	24	19	4	1.000000	12.050000	8.860000	12.480000	0.425957	0.000000	5.861509	4.838072	4.948903
258.704000	0.390037	word	things	573	24	20	4	1.000000	12.480000	12.050000	16.210000	0.390037	0.000000	1.965342	3.699087	4.913767
259.062000	0.150582	word	of	574	24	21	4	0.000000	16.210000	12.480000	14.990000	0.150582	0.000000	2.141375	2.168889	2.262957
259.182000	0.258337	word	this	575	24	22	4	0.000000	14.990000	16.210000	11.280000	0.258337	0.000000	1.565346	1.509548	4.950291
259.410000	0.258337	word	sort	576	24	23	4	1.000000	11.280000	14.990000	15.900000	0.258337	0.000000	0.824340	0.857325	4.371031
259.638000	0.162555	word	in	577	24	24	4	0.000000	15.900000	11.280000	13.300000	0.162555	0.000000	1.877723	2.106569	2.117579
259.770000	0.186500	word	her	578	24	25	4	0.000000	13.300000	15.900000	12.240000	0.186500	0.000000	3.588513	3.609602	7.867374
259.924000	0.459306	word	lessons	579	24	26	4	1.000000	12.240000	13.300000	15.900000	0.459306	0.000000	2.040122	2.618822	4.500732
260.354000	0.129205	word	in	580	24	27	4	0.000000	15.900000	12.240000	16.960000	0.129205	0.000000	2.771963	2.628728	2.136427
260.452000	0.150582	word	the	581	24	28	4	0.000000	16.960000	15.900000	11.690000	0.150582	0.000000	1.565346	1.600264	3.820670
260.572000	0.416145	word	school	582	24	29	4	1.000000	11.690000	16.960000	11.350000	0.416145	0.000000	0.824340	0.815117	3.253713
260.956000	0.292093	word	room	583	24	30	4	1.000000	11.350000	11.690000	16.190000	0.292093	0.000000	0.000000	0.000000	0.000000
261.590000	0.239216	word	and	584	24	31	4	0.000000	16.190000	11.350000	12.200000	0.239216	0.000000	3.148749	2.806505	8.734880
261.798000	0.140158	word	though	585	24	32	4	0.000000	12.200000	16.190000	14.990000	0.140158	0.000000	3.817726	4.379254	2.405499
261.906000	0.251963	word	this	586	24	33	4	0.000000	14.990000	12.200000	14.560000	0.251963	0.000000	1.470930	1.506790	3.664991
262.128000	0.186500	word	was	587	24	34	4	0.000000	14.560000	14.990000	14.770000	0.186500	0.000000	6.938079	5.844675	1.895209
262.284000	0.234845	word	not	588	24	35	4	0.000000	14.770000	14.560000	16.180000	0.234845	0.000000	2.701884	2.850917	4.139333
262.488000	0.138156	word	a	589	24	36	4	0.000000	16.180000	14.770000	13.280000	0.138156	0.000000	4.126599	4.090237	3.837682
262.594000	0.521738	word	very	590	24	37	4	1.000000	13.280000	16.180000	13.350000	0.521738	0.000000	2.259240	2.179121	4.615533
263.086000	0.261292	word	good	591	24	38	4	1.000000	13.350000	13.280000	10.930000	0.261292	0.000000	3.237332	3.708983	4.390180
263.316000	0.794158	word	opportunity	592	24	39	4	1.000000	10.930000	13.350000	15.420000	0.794158	0.000000	0.705458	0.964824	4.095256
264.080000	0.210446	word	for	593	24	40	4	0.000000	15.420000	10.930000	10.120000	0.210446	0.000000	2.119440	1.981338	2.220136
264.260000	0.471707	word	showing	594	24	41	4	1.000000	10.120000	15.420000	12.650000	0.471707	0.000000	4.029100	4.538881	3.511671
264.700000	0.200613	word	off	595	24	42	4	0.000000	12.650000	10.120000	13.300000	0.200613	0.000000	3.975451	5.415587	6.709922
264.954000	0.114664	word	her	596	24	43	4	0.000000	13.300000	12.650000	11.340000	0.114664	0.000000	3.416470	5.830397	7.556977
265.038000	0.593575	word	knowledge	597	24	44	4	1.000000	11.340000	13.300000	14.790000	0.593575	0.000000	0.679514	0.549329	3.847781
265.600000	0.210446	word	as	598	24	45	4	0.000000	14.790000	11.340000	14.090000	0.210446	0.000000	2.822782	2.032595	2.147935
265.780000	0.186500	word	there	599	24	46	4	0.000000	14.090000	14.790000	14.560000	0.186500	0.000000	7.466133	8.027770	4.754325
265.936000	0.210446	word	was	600	24	47	4	0.000000	14.560000	14.090000	13.960000	0.210446	0.000000	0.503943	2.423989	1.897811
266.114000	0.198473	word	no	601	24	48	4	0.000000	13.960000	14.560000	14.170000	0.198473	0.000000	0.912175	2.122843	4.404791
266.282000	0.174528	word	one	602	24	49	4	0.000000	14.170000	13.960000	16.350000	0.174528	0.000000	1.504428	1.252649	4.132935
266.426000	0.220101	word	to	603	24	50	4	0.000000	16.350000	14.170000	10.430000	0.220101	0.000000	5.333189	5.177057	3.126499
266.616000	0.344464	word	listen	604	24	51	4	1.000000	10.430000	16.350000	16.350000	0.344464	0.000000	0.661957	0.834380	2.410906
266.930000	0.234543	word	to	605	24	52	4	0.000000	16.350000	10.430000	13.300000	0.234543	0.000000	5.197854	4.461605	4.481080
267.132000	0.306076	word	her	606	24	53	4	0.000000	13.300000	16.350000	12.800000	0.306076	0.000000	3.171368	2.961853	1.567252
267.850000	0.337093	word	still	607	25	1	4	0.000000	12.800000	13.300000	15.370000	0.337093	0.000000	3.049806	4.112138	3.267122
268.158000	0.143663	word	it	608	25	2	4	0.000000	15.370000	12.800000	14.560000	0.143663	0.000000	5.336412	4.008797	2.416373
268.270000	0.222419	word	was	609	25	3	4	0.000000	14.560000	15.370000	13.350000	0.222419	0.000000	1.450427	1.805644	1.601484
268.462000	0.210445	word	good	610	25	4	4	1.000000	13.350000	14.560000	10.700000	0.210445	0.000000	5.069927	5.330141	4.811084
268.642000	0.545684	word	practice	611	25	5	4	1.000000	10.700000	13.350000	16.350000	0.545684	0.000000	3.076733	2.368099	3.886184
269.156000	0.102898	word	to	612	25	6	4	0.000000	16.350000	10.700000	12.790000	0.102898	0.000000	4.704415	4.654066	3.178732
269.228000	0.319553	word	say	613	25	7	4	1.000000	12.790000	16.350000	15.370000	0.319553	0.000000	0.661957	0.806693	2.303531
269.516000	0.142322	word	it	614	25	8	4	0.000000	15.370000	12.790000	13.020000	0.142322	0.000000	2.653520	2.331119	1.773531
269.628000	0.396739	word	over	615	25	9	4	0.000000	13.020000	15.370000	12.190000	0.396739	0.000000	4.066106	6.884506	5.635601
270.474000	0.315487	word	yes	616	26	1	4	0.000000	12.190000	13.020000	15.480000	0.315487	0.008301	6.013387	7.988105	6.550500
270.964000	0.276391	word	that	617	26	2	4	0.000000	15.480000	12.190000	15.680000	0.276391	0.005178	1.059177	3.151212	3.329848
271.210000	0.096609	word	s	618	26	3	4	0.000000	15.680000	15.480000	14.080000	0.096609	0.000257	1.228645	6.645492	2.797589
271.276000	0.318201	word	about	619	26	4	4	0.000000	14.080000	15.680000	16.960000	0.318201	0.004875	4.187722	3.323838	3.169491
271.562000	0.126636	word	the	620	26	5	4	0.000000	16.960000	14.080000	12.870000	0.126636	0.000681	1.689499	1.376157	4.385101
271.658000	0.330174	word	right	621	26	6	4	0.000000	12.870000	16.960000	10.300000	0.330174	0.000203	2.414520	2.738289	4.433667
271.958000	0.653439	word	distance	622	26	7	4	1.000000	10.300000	12.870000	14.570000	0.653439	0.012936	0.515633	0.763868	3.796181
273.024000	0.198473	word	but	623	26	8	4	0.000000	14.570000	10.300000	13.470000	0.198473	0.002509	3.281191	3.056497	8.724728
273.190000	0.193771	word	then	624	26	9	4	0.000000	13.470000	14.570000	15.790000	0.193771	0.004524	3.387104	3.317884	3.661519
273.354000	0.170459	word	I	625	26	10	4	0.000000	15.790000	13.470000	10.860000	0.170459	0.008878	2.205315	3.595441	1.763265
273.494000	0.386836	word	wonder	626	26	11	4	1.000000	10.860000	15.790000	14.100000	0.386836	0.010988	2.179779	2.264190	2.446105
273.850000	0.201633	word	what	627	26	12	4	0.000000	14.100000	10.860000	7.960000	0.201633	0.000098	4.672392	6.733048	4.737616
274.020000	0.675551	word	Latitude	628	26	13	4	1.000000	7.960000	14.100000	14.780000	0.675551	0.003486	5.307112	5.417587	3.289112
274.664000	0.149255	word	or	629	26	14	4	0.000000	14.780000	7.960000	6.950000	0.149255	0.001102	5.229113	5.187999	8.830990
274.784000	0.668619	word	Longitude	630	26	15	4	1.000000	6.950000	14.780000	15.790000	0.668619	0.002101	3.644155	4.219297	2.257760
275.420000	0.162270	word	I	631	26	16	4	0.000000	15.790000	6.950000	14.920000	0.162270	0.004848	2.171368	2.580785	1.721710
275.552000	0.099769	word	ve	632	26	17	4	0.000000	14.920000	15.790000	12.610000	0.099769	0.000009	4.165631	2.798094	2.422391
275.622000	0.366898	word	got	633	26	18	4	1.000000	12.610000	14.920000	16.350000	0.366898	0.000531	3.598379	4.590211	4.061073
275.958000	0.350107	word	to	634	26	19	4	0.000000	16.350000	12.610000	8.650000	0.350107	0.002720	2.808800	3.783520	4.799543
277.010000	0.454825	word	Alice	635	26	20	4	1.000000	8.650000	16.350000	13.530000	0.454825	0.000004	3.226499	4.178592	2.312348
277.434000	0.205523	word	had	636	27	1	4	0.000000	13.530000	8.650000	14.770000	0.205523	0.000163	0.905229	1.814998	1.357460
277.848000	0.380371	word	no	637	27	2	4	0.000000	14.770000	13.530000	16.960000	0.380371	0.000159	2.610252	2.064105	5.625718
278.198000	0.363786	word	idea	640	27	3	4	1.000000	11.800000	8.060000	14.100000	0.363786	0.003129	1.504428	1.445078	4.733434
278.530000	0.186501	word	what	641	27	4	4	0.000000	14.100000	11.800000	7.240000	0.186501	0.001229	6.470684	7.036677	4.618609
278.686000	0.593575	word	Latitude	642	27	5	4	1.000000	7.240000	14.100000	14.560000	0.593575	0.002694	5.451483	4.831117	2.501056
279.250000	0.461874	word	was	643	27	6	4	0.000000	14.560000	7.240000	14.780000	0.461874	0.000418	2.059177	1.728210	1.333445
280.016000	0.174528	word	or	644	27	7	4	0.000000	14.780000	14.560000	6.950000	0.174528	0.000483	5.669136	6.234270	8.685659
280.160000	0.605547	word	Longitude	645	27	8	4	1.000000	6.950000	14.780000	12.170000	0.605547	0.001365	6.644155	7.214374	2.442447
280.734000	0.461875	word	either	646	27	9	4	0.000000	12.170000	6.950000	14.570000	0.461875	0.011087	1.602774	3.247948	4.096990
281.776000	0.186500	word	but	647	27	10	4	0.000000	14.570000	12.170000	13.100000	0.186500	0.001269	7.978042	4.168898	8.614567
281.930000	0.258337	word	thought	649	27	11	4	1.000000	12.070000	13.100000	14.300000	0.258337	0.000088	2.382872	3.803427	1.812058
282.158000	0.150582	word	they	650	27	12	4	0.000000	14.300000	12.070000	13.410000	0.150582	0.000247	3.162907	3.372376	1.955837
282.278000	0.150582	word	were	651	27	13	4	0.000000	13.410000	14.300000	11.640000	0.150582	0.000435	2.782802	2.238874	1.438500
282.398000	0.366092	word	nice	652	27	14	4	1.000000	11.640000	13.410000	10.010000	0.366092	0.013572	5.069927	5.229228	5.120444
282.734000	0.378065	word	grand	653	27	15	4	1.000000	10.010000	11.640000	11.510000	0.378065	0.000522	4.678072	3.250902	4.365788
283.116000	0.462509	word	words	654	27	16	4	1.000000	11.510000	10.010000	16.350000	0.462509	0.000001	2.200223	3.439373	5.035195
283.548000	0.139076	word	to	655	27	17	4	0.000000	16.350000	11.510000	12.790000	0.139076	0.000000	4.311298	5.088890	3.234157
283.656000	0.425687	word	say	656	27	18	4	1.000000	12.790000	16.350000	8.850000	0.425687	0.003894	0.503943	0.837331	2.074804
285.008000	0.485820	word	Presently	657	28	1	4	1.000000	8.850000	12.790000	13.100000	0.485820	0.015392	3.875029	3.928599	2.937782
285.462000	0.270310	word	she	658	28	2	4	0.000000	13.100000	8.850000	10.610000	0.270310	0.000001	1.510457	3.028886	0.876987
285.702000	0.437929	word	began	659	28	3	4	1.000000	10.610000	13.100000	12.430000	0.437929	0.000231	1.450427	1.606447	1.297999
286.110000	0.521738	word	again	660	28	4	4	1.000000	12.430000	10.610000	15.790000	0.521738	0.009942	2.449772	2.193157	4.954997
287.438000	0.167479	word	I	661	28	5	4	0.000000	15.790000	12.430000	10.860000	0.167479	0.004067	2.088240	1.833490	0.720338
287.576000	0.426944	word	wonder	662	28	6	4	1.000000	10.860000	15.790000	14.650000	0.426944	0.000409	1.628449	2.112485	2.272201
287.972000	0.144487	word	if	663	28	7	4	0.000000	14.650000	10.860000	15.790000	0.144487	0.000709	4.276451	3.877076	5.531456
288.084000	0.189587	word	I	664	28	8	4	0.000000	15.790000	14.650000	11.000000	0.189587	0.000279	1.723908	1.835386	1.763825
288.244000	0.339243	word	shall	665	28	9	4	0.000000	11.000000	15.790000	10.740000	0.339243	0.000000	3.150307	3.015899	4.026478
288.636000	0.354120	word	fall	666	28	10	4	1.000000	10.740000	11.000000	12.870000	0.354120	0.000000	0.778504	0.961496	3.439477
288.960000	0.270309	word	right	667	28	11	4	1.000000	12.870000	10.740000	12.630000	0.270309	0.000000	4.393748	5.757760	3.260576
289.198000	0.557657	word	through	668	28	12	4	1.000000	12.630000	12.870000	16.960000	0.557657	0.000003	6.451483	5.841667	2.798257
289.726000	0.220750	word	the	669	28	13	4	0.000000	16.960000	12.630000	11.030000	0.220750	0.017201	5.703020	2.590004	4.422425
289.916000	0.415652	word	earth	670	28	14	4	1.000000	11.030000	16.960000	13.520000	0.415652	0.014891	0.724267	1.033176	4.548651
290.886000	0.234391	word	How	671	28	15	4	0.000000	13.520000	11.030000	10.510000	0.234391	0.001891	4.647078	5.986810	3.727772
291.246000	0.318201	word	funny	672	28	16	4	1.000000	10.510000	13.520000	15.370000	0.318201	0.014011	3.438860	5.612445	3.779420
291.534000	0.150268	word	it	673	28	17	4	0.000000	15.370000	10.510000	14.350000	0.150268	0.002732	0.664409	3.861476	2.502317
291.652000	0.150896	word	ll	674	28	18	4	0.000000	14.350000	15.370000	11.710000	0.150896	0.000867	2.022506	2.820747	4.065766
291.772000	0.342147	word	seem	675	28	19	4	1.000000	11.710000	14.350000	16.350000	0.342147	0.000002	0.778504	0.784335	3.817009
292.084000	0.126636	word	to	676	28	20	4	0.000000	16.350000	11.710000	12.350000	0.126636	0.000207	4.113643	3.977620	6.151372
292.180000	0.266197	word	come	677	28	21	4	1.000000	12.350000	16.350000	13.900000	0.266197	0.000777	0.730794	0.680907	2.832366
292.416000	0.188632	word	out	678	28	22	4	0.000000	13.900000	12.350000	11.010000	0.188632	0.014668	3.573365	4.929868	8.073276
292.572000	0.344127	word	among	679	28	23	4	1.000000	11.010000	13.900000	16.960000	0.344127	0.000572	1.619197	1.829630	3.021427
292.886000	0.138610	word	the	680	28	24	4	0.000000	16.960000	11.010000	13.550000	0.138610	0.000166	0.991662	1.305204	4.741702
292.994000	0.545683	word	people	681	28	25	4	1.000000	13.550000	16.960000	15.480000	0.545683	0.016347	3.690164	3.269878	5.422747
293.508000	0.198474	word	that	682	28	26	4	0.000000	15.480000	13.550000	10.410000	0.198474	0.000120	7.001229	7.066359	5.374593
293.676000	0.306228	word	walk	683	28	27	4	1.000000	10.410000	15.480000	14.970000	0.306228	0.005765	2.643683	5.780366	3.262354
293.952000	0.174527	word	with	684	28	28	4	0.000000	14.970000	10.410000	14.090000	0.174527	0.012342	3.381092	3.459772	2.509438
294.096000	0.198473	word	their	685	28	29	4	0.000000	14.090000	14.970000	9.790000	0.198473	0.011156	4.688071	3.834627	8.216555
294.262000	0.425956	word	heads	686	28	30	4	1.000000	9.790000	14.090000	6.490000	0.425956	0.002435	2.040122	3.563772	5.030805
294.658000	0.641466	word	downward	687	28	31	4	1.000000	6.490000	9.790000	16.960000	0.641466	0.006107	3.689499	3.783183	3.342833
295.952000	0.174660	word	The	688	28	32	4	0.000000	16.960000	6.490000	4.470000	0.174660	0.001876	3.243178	3.381795	3.283495
296.094000	1.024463	word	Antipathies	689	28	33	4	1.000000	4.470000	16.960000	15.790000	1.024463	0.000067	4.427698	7.612261	10.739768
297.088000	0.138610	word	I	690	29	1	4	0.000000	15.790000	4.470000	13.390000	0.138610	0.015911	3.182593	3.356382	2.620013
297.412000	0.593575	word	think	691	29	2	4	1.000000	13.390000	15.790000	13.100000	0.593575	0.006044	3.381092	2.611953	2.743706
298.796000	0.186693	word	she	692	29	3	4	0.000000	13.100000	13.390000	14.560000	0.186693	0.000447	2.943026	3.101181	2.468645
298.952000	0.274899	word	was	693	29	4	4	0.000000	14.560000	13.100000	11.890000	0.274899	0.001661	2.586407	1.788607	1.517750
299.196000	0.378065	word	rather	694	29	5	4	1.000000	11.890000	14.560000	10.150000	0.378065	0.000729	2.449772	2.307012	3.975167
299.542000	0.294256	word	glad	695	29	6	4	1.000000	10.150000	11.890000	14.090000	0.294256	0.015858	2.404133	3.345794	4.864913
299.806000	0.162554	word	there	696	29	7	4	0.000000	14.090000	10.150000	14.560000	0.162554	0.004160	9.001694	8.516788	5.796839
299.938000	0.378065	word	was	697	29	8	4	0.000000	14.560000	14.090000	13.960000	0.378065	0.003346	1.059177	2.894918	1.455483
300.286000	0.150582	word	no	698	29	9	4	0.000000	13.960000	14.560000	14.170000	0.150582	0.004548	0.912175	2.176004	4.464722
300.404000	0.231761	word	one	699	29	10	4	0.000000	14.170000	13.960000	9.830000	0.231761	0.027238	8.597881	8.175454	6.325378
300.606000	0.512396	word	listening	700	29	11	4	1.000000	9.830000	14.170000	14.990000	0.512396	0.016865	3.965618	1.466735	4.354794
301.088000	0.246364	word	this	701	29	12	4	0.000000	14.990000	9.830000	13.580000	0.246364	0.014667	4.004883	4.732615	4.621419
301.302000	0.413983	word	time	702	29	13	4	1.000000	13.580000	14.990000	14.790000	0.413983	0.001900	1.457124	1.206629	3.691182
301.770000	0.169099	word	as	703	29	14	4	0.000000	14.790000	13.580000	15.370000	0.169099	0.000246	1.877723	2.189063	2.127122
301.908000	0.167983	word	it	704	29	15	4	0.000000	15.370000	14.790000	12.850000	0.167983	0.001690	2.421403	2.402928	1.297219
302.046000	0.205107	word	did	705	29	16	4	0.000000	12.850000	15.370000	14.770000	0.205107	0.000066	1.219912	1.362853	1.940460
302.220000	0.143948	word	nt	706	29	17	4	0.000000	14.770000	12.850000	11.710000	0.143948	0.000001	2.449772	2.417392	3.932456
302.332000	0.414416	word	sound	707	29	18	4	1.000000	11.710000	14.770000	14.500000	0.414416	0.000000	3.319244	2.952622	2.502408
302.716000	0.129136	word	at	708	29	19	4	0.000000	14.500000	11.710000	14.350000	0.129136	0.005317	3.391024	2.462849	3.755141
302.814000	0.279350	word	all	709	29	20	4	0.000000	14.350000	14.500000	16.960000	0.279350	0.016158	1.679514	1.362916	4.414745
303.062000	0.150582	word	the	710	29	21	4	0.000000	16.960000	14.350000	12.870000	0.150582	0.016077	7.353121	8.276414	4.585209
303.182000	0.270310	word	right	711	29	22	4	1.000000	12.870000	16.960000	11.840000	0.270310	0.011528	1.368086	3.214866	4.371995
303.458000	0.354120	word	word	712	29	23	4	1.000000	11.840000	12.870000	14.570000	0.354120	0.001893	0.515633	0.614304	3.647296
305.014000	0.095164	word	but	713	29	24	4	0.000000	14.570000	11.840000	15.790000	0.095164	0.000002	3.281191	2.946163	8.729577
305.078000	0.196131	word	I	714	29	25	4	0.000000	15.790000	14.570000	11.000000	0.196131	0.000022	2.817732	2.667933	1.647509
305.244000	0.232287	word	shall	715	29	26	4	0.000000	11.000000	15.790000	14.920000	0.232287	0.006936	2.650537	2.851621	4.457061
305.446000	0.198473	word	have	716	29	27	4	0.000000	14.920000	11.000000	16.350000	0.198473	0.008767	0.778504	0.671545	2.864923
305.614000	0.169360	word	to	717	29	28	4	0.000000	16.350000	14.920000	11.840000	0.169360	0.002855	4.113643	3.935534	4.524343
305.768000	0.318200	word	ask	718	29	29	4	1.000000	11.840000	16.350000	13.590000	0.318200	0.000082	0.730794	0.669435	2.321809
306.056000	0.204280	word	them	719	29	30	4	0.000000	13.590000	11.840000	14.100000	0.204280	0.000083	2.653520	2.406282	2.282512
306.230000	0.216612	word	what	720	29	31	4	0.000000	14.100000	13.590000	16.960000	0.216612	0.004829	6.017706	7.413725	4.840008
306.416000	0.198473	word	the	721	29	32	4	0.000000	16.960000	14.100000	12.600000	0.198473	0.000002	3.381092	4.212873	3.474317
306.582000	0.258337	word	name	722	29	33	4	1.000000	12.600000	16.960000	16.210000	0.258337	0.002606	1.586407	1.419551	4.491976
306.810000	0.102691	word	of	723	29	34	4	0.000000	16.210000	12.600000	16.960000	0.102691	0.001756	1.877723	2.234149	2.123786
306.882000	0.102691	word	the	724	29	35	4	0.000000	16.960000	16.210000	11.580000	0.102691	0.000539	1.551038	1.472078	4.443382
306.954000	0.521738	word	country	725	29	36	4	1.000000	11.580000	16.960000	15.680000	0.521738	0.000003	0.824340	0.861349	3.550289
307.444000	0.294255	word	is	726	29	37	4	0.000000	15.680000	11.580000	15.430000	0.294255	0.000000	5.423380	6.117786	3.343894
307.708000	0.162555	word	you	727	30	1	4	0.000000	15.430000	15.680000	13.590000	0.162555	0.000000	2.788041	3.088644	1.891748
307.840000	0.366092	word	know	728	30	2	4	1.000000	13.590000	15.430000	13.270000	0.366092	0.000000	2.257782	2.449256	2.474415
308.882000	0.366092	word	Please	729	31	1	4	1.000000	13.270000	13.590000	11.070000	0.366092	0.000370	4.669435	7.590136	3.846226
309.216000	0.390037	word	Maam	730	31	2	4	1.000000	11.070000	13.270000	15.680000	0.390037	0.014848	4.795403	4.402870	2.448417
309.876000	0.270668	word	is	731	31	3	4	0.000000	15.680000	11.070000	14.990000	0.270668	0.008996	0.046158	4.828937	2.809116
310.116000	0.273145	word	this	732	31	4	4	0.000000	14.990000	15.680000	13.470000	0.273145	0.002182	3.146065	2.517862	5.411082
310.358000	0.145393	word	New	733	31	5	4	1.000000	13.470000	14.990000	9.540000	0.145393	0.000069	4.600738	2.705724	4.269768
310.472000	0.636894	word	Zealand	734	31	6	4	1.000000	9.540000	13.470000	14.780000	0.636894	0.000413	1.836020	2.525439	3.738598
